781,"select count(distinct t1.college) from match_season as t1 join team as t2 on t1.team  =  t2.team_id where t2.name  =  ""columbus crew"""
782,"select customer_id ,  customer_first_name from customers except select t1.customer_id ,  t2.customer_first_name from customers_cards as t1 join customers as t2 on t1.customer_id  =  t2.customer_id where card_type_code  =  ""credit"""
783,
784,"select school_name ,  location ,  mascot from school"
785,
786,select result from music_festival group by result order by count(*) desc limit 1
787,select count(*) from tasks
788,"select studio ,  count(*) from film group by studio"
789,select t2.party_name from party_events as t1 join party as t2 on t1.party_id  =  t2.party_id group by t1.party_id having count(*)  >=  2
790,select count(*) from reservations as t1 join rooms as t2 on t1.room  =  t2.roomid where t2.maxoccupancy  =  t1.adults + t1.kids;
791,"select t2.delegate ,  t1.county_name from county as t1 join election as t2 on t1.county_id  =  t2.district"
792,select catalog_entry_name from catalog_contents where next_entry_id  >  8
793,"select count(distinct t3.product_id) from customers as t1 join customer_orders as t2 on t1.customer_id  =  t2.customer_id join order_items as t3 on t2.order_id  =  t3.order_id where t1.customer_name  =  ""rodrick heaney"""
794,
795,"select country ,  count(*) from perpetrator group by country"
796,select t1.product_name from products as t1 join ref_colors as t2 on t1.color_code  =  t2.color_code where t2.color_description  =  'yellow'
797,
798,"select t2.title from cast as t3 join actor as t1 on t3.aid  =  t1.aid join movie as t2 on t2.mid  =  t3.msid where t1.name  =  ""robin wright"";"
799,"select rank ,  count(*) from faculty group by rank"
800,
801,
802,select sum(revenue) from manufacturers where headquarter  =  'tokyo' or headquarter  =  'taiwan'
803,select cloud_cover from weather where zip_code  =  94107 group by cloud_cover order by count (*) desc limit 3
804,select sum(revenue) from manufacturers where headquarter  =  'austin'
805,
806,select f_id from song where resolution  >  (select max(resolution) from song where rating  <  8)
807,select country from mountain where height  >  5600 intersect select country from mountain where height  <  5200
808,"select t1.name ,  t1.id from station as t1 join status as t2 on t1.id  =  t2.station_id group by t2.station_id having avg(t2.bikes_available)  >  14 union select name ,  id from station where installation_date like ""12/%"""
809,
810,"select name ,  salary from employee where eid  =  242518965"
811,"select count ( city_name ) from city where state_name  =  ""texas"";"
812,select count(*) from purchase as t1 join member as t2 on t1.member_id  =  t2.member_id where t2.level  =  6
813,select t3.name from course as t1 join takes as t2 on t1.course_id  =  t2.course_id join student as t3 on t2.id  =  t3.id where t1.dept_name  =  'statistics'
814,"select t2.emp_fname ,  t4.prof_office ,  t3.crs_description ,  t5.dept_name from class as t1 join employee as t2 on t1.prof_num  =  t2.emp_num join course as t3 on t1.crs_code  =  t3.crs_code join professor as t4 on t2.emp_num  =  t4.emp_num join department as t5 on t4.dept_code  =  t5.dept_code"
815,"select famous_title from artist where artist  =  ""triumfall"""
816,
817,"select document_name ,  access_count from documents order by document_name"
818,"select t1.asset_id ,  t1.asset_details from assets as t1 join asset_parts as t2 on t1.asset_id  =  t2.asset_id group by t1.asset_id having count(*)  =  2 intersect select t1.asset_id ,  t1.asset_details from assets as t1 join fault_log as t2 on t1.asset_id  =  t2.asset_id group by t1.asset_id having count(*)  <  2"
819,
820,"select name ,  location from enzyme"
821,select t3.name from assignedto as t1 join projects as t2 on t1.project  =  t2.code join scientists as t3 on t1.scientist  =  t3.ssn where t2.name  =  'matter of time' intersect select t3.name from assignedto as t1 join projects as t2 on t1.project  =  t2.code join scientists as t3 on t1.scientist  =  t3.ssn where t2.name  =  'a puzzling parallax'
822,"select avg(product_price) ,  product_category_code from products group by product_category_code"
823,"select date_test_taken from student_tests_taken where test_result  =  ""pass"""
824,select injured from perpetrator order by injured asc
825,select city from city where regional_population  >  10000000
826,"select date_left_staff from staff where first_name = ""janessa"" and last_name = ""sawayn"";"
827,"select count(*) ,  position from player where points  <  30 group by position"
828,select title from course where course_id in (select t1.prereq_id from prereq as t1 join course as t2 on t1.course_id  =  t2.course_id where t2.title  =  'mobile computing')
829,
830,
831,select headquarter from manufacturers where founder  =  'james'
832,"select t1.customer_name from customers as t1 join customer_addresses as t2 on t1.customer_id  =  t2.customer_id join addresses as t3 on t2.address_id  =  t3.address_id where t3.state_province_county  =  ""colorado"""
833,"select first_name ,  last_name from customers where amount_outstanding between 1000 and 3000;"
834,
835,
836,
837,select t1.amenity_name from dorm_amenity as t1 join has_amenity as t2 on t1.amenid  =  t2.amenid group by t2.amenid order by count(*) desc limit 1
838,select distinct name from wine order by price
839,"select t1.cust_name ,  t1.acc_type from customer as t1 join loan as t2 on t1.cust_id  =  t2.cust_id group by t1.cust_name having sum(t2.amount)  >  5000"
840,
841,"select avg(unitprice) from genre as t1 join track as t2 on t1.genreid  =  t2.genreid where t1.name  =  ""jazz"""
842,
843,"select t3.district_name from store as t1 join store_district as t2 on t1.store_id  =  t2.store_id join district as t3 on t2.district_id  =  t3.district_id where t1.type  =  ""city mall"" intersect select t3.district_name from store as t1 join store_district as t2 on t1.store_id  =  t2.store_id join district as t3 on t2.district_id  =  t3.district_id where t1.type  =  ""village store"""
844,"select billing_country ,  avg(total) from invoices group by billing_country order by avg(total) desc limit 10;"
845,"select faculty from faculty as t1 join campuses as t2 on t1.campus  =  t2.id where t1.year  =  2004 and t2.campus  =  ""san francisco state university"""
846,"select order_id ,  count(distinct product_id) from order_items group by order_id"
847,"select count(*) from list as t1 join teachers as t2 on t1.classroom  =  t2.classroom where t2.firstname  =  ""kawa"" and t2.lastname  =  ""gordon"""
848,select count(*) from item where i_id not in (select i_id from review)
849,
850,
851,"select name from actor where birth_city  =  ""austin"" and gender  =  ""female"";"
852,
853,select author from submission where submission_id not in (select submission_id from acceptance)
854,select count ( city_name ) from city;
855,select lname from student where major  =  50
856,
857,
858,select distinct t1.type from mill as t1 join architect as t2 on t1.architect_id  =  t2.id where t2.nationality  =  'american' or t2.nationality  =  'canadian'
859,"select t1.name from actor as t1 join musical as t2 on t1.musical_id  =  t2.musical_id where t2.name  =  ""the phantom of the opera"""
860,"select avg(room_count) from apartment_bookings as t1 join apartments as t2 on t1.apt_id  =  t2.apt_id where t1.booking_status_code  =  ""provisional"""
861,select count(*) from game where id not in ( select game_id from injury_accident )
862,
863,
864,"select transaction_type_code ,  avg(amount_of_transaction) from transactions group by transaction_type_code"
865,"select t1.name from constructors as t1 join constructorstandings as t2 on t1.constructorid = t2.constructorid where t1.nationality = ""japanese"" and t2.points > 5"
866,
867,select count(*) from gas_station where open_year between 2000 and 2005
868,"select cust_name ,  acc_bal from customer where cust_name like '%a%'"
869,select t2.highest_point from state as t1 join highlow as t2 on t1.state_name  =  t2.state_name where t1.state_name in ( select state_name from state where population  =  ( select min ( population ) from state ) );
870,"select t2.school ,  t3.name from school_bus as t1 join school as t2 on t1.school_id  =  t2.school_id join driver as t3 on t1.driver_id  =  t3.driver_id"
871,"select distinct t2.name from grapes as t1 join wine as t2 on t1.grape  =  t2.grape where t1.color  =  ""red"""
872,"select t2.firstname ,  t2.lastname from performance as t1 join band as t2 on t1.bandmate  =  t2.id join songs as t3 on t3.songid  =  t1.songid where t3.title  =  ""badlands"" and t1.stageposition  =  ""back"""
873,"select count(*) from faculty where rank  =  ""professor"" and building  =  ""neb"""
874,select name from student where id in (select id from takes where semester  =  'fall' and year  =  2003)
875,"select count(*) ,  cname from tryout group by cname order by count(*) desc"
876,"select count(*) from lessons as t1 join staff as t2 on t1.staff_id = t2.staff_id where t2.first_name like ""%a%"""
877,select name from county_public_safety order by population desc
878,select t1.compatible_since_year from accelerator_compatible_browser as t1 join browser as t2 on t1.browser_id  =  t2.id join web_client_accelerator as t3 on t1.accelerator_id  =  t3.id where t3.name  =  'cachebox' and t2.name  =  'internet explorer'
879,select count(*) from web_client_accelerator where id not in ( select accelerator_id from accelerator_compatible_browser );
880,select t2.title from authorship as t1 join papers as t2 on t1.paperid  =  t2.paperid where t1.authorder  =  (select max(authorder) from authorship)
881,"select count ( river_name ) from river where traverse in ( select border from border_info where state_name  =  ""colorado"" );"
882,
883,select rid from rating except select rid from rating where stars  =  4
884,"select population from city where city_name  =  ""boulder"";"
885,select sum(gamesplayed) from sportsinfo
886,select t1.name from church as t1 join wedding as t2 on t1.church_id  =  t2.church_id group by t1.church_id having count(*)  >=  2
887,select t1.date_order_placed from orders as t1 join shipments as t2 on t1.order_id = t2.order_id where t2.invoice_number = 10
888,select t1.name from ship as t1 join captain as t2 on t1.ship_id  =  t2.ship_id order by t2.age limit 1
889,select t1.cust_name from customer as t1 join loan as t2 on t1.cust_id  =  t2.cust_id group by t1.cust_name having count(*)  >  1
890,
891,select shop_name from shop order by open_year desc limit 1
892,select name from artist order by year_join desc limit 1
893,"select t2.dept_name ,  t2.dept_address from student as t1 join department as t2 on t1.dept_code  =  t2.dept_code group by t1.dept_code order by count(*) desc limit 1"
894,"select t1.name from tracks as t1 join playlist_tracks as t2 on t1.id = t2.track_id join playlists as t3 on t3.id = t2.playlist_id where t3.name = ""movies"";"
895,"select highest_point from highlow where state_name in ( select border from border_info where state_name  =  ""colorado"" ) order by highest_elevation desc limit 1;"
896,
897,"select name ,  open_year from manufacturer where num_of_shops  >  10 or num_of_factories  <  10"
898,"select highest_elevation from highlow where state_name  =  ""delaware"";"
899,"select t3.product_name ,  count(*) from orders as t1 join order_items as t2 join products as t3 on t1.order_id = t2.order_id and t2.product_id = t3.product_id group by t3.product_id"
900,select t2.party_name from party_events as t1 join party as t2 on t1.party_id  =  t2.party_id group by t1.party_id having count(*)  >=  2
901,select country from member group by country having count(*)  >  2
902,
903,"select name from procedures where cost  >  1000 union select t3.name from physician as t1 join trained_in as t2 on t1.employeeid  =  t2.physician join procedures as t3 on t3.code  =  t2.treatment where t1.name  =  ""john wen"""
904,
905,select founded from university order by enrollment desc limit 1
906,
907,"select count ( river_name ) from river where traverse  =  ""idaho"";"
908,"select card_number ,  name ,  hometown from member order by level desc"
909,"select count(*) from files where duration like ""4:%"""
910,"select major ,  count(*) from student group by major"
911,"select t1.participant_id ,  t1.participant_type_code ,  count(*) from participants as t1 join participants_in_events as t2 on t1.participant_id  =  t2.participant_id group by t1.participant_id"
912,
913,
914,
915,"select reign ,  days_held from wrestler"
916,"select t1.booking_start_date ,  t1.booking_start_date from apartment_bookings as t1 join guests as t2 on t1.guest_id  =  t2.guest_id where t2.gender_code  =  ""female"""
917,select population from state where area  =  ( select max ( area ) from state );
918,select sum(no_of_customers) from bank
919,
920,
921,"select t1.season ,  t1.player ,  t2.name from match_season as t1 join team as t2 on t1.team  =  t2.team_id"
922,"select t2.roomname ,  count(*) ,  t1.room from reservations as t1 join rooms as t2 on t1.room  =  t2.roomid group by t1.room"
923,"select count ( border ) from border_info where state_name  =  ""kentucky"";"
924,"select first_name ,  last_name from customers;"
925,select cname from course where credits  =  1
926,
927,select class from race group by class having count(*)  >=  2
928,
929,"select name ,  type ,  flag from ship order by built_year desc limit 1"
930,"select company ,  investor from entrepreneur"
931,select count(*) from routes as t1 join airports as t2 on t1.dst_apid  =  t2.apid join airlines as t3 on t1.alid  =  t3.alid where t2.country  =  'italy' and t3.name  =  'american airlines'
932,
933,
934,select t2.faculty from campuses as t1 join faculty as t2 on t1.id  =  t2.campus join degrees as t3 on t1.id  =  t3.campus and t2.year  =  t3.year where t2.year  =  2002 order by t3.degrees desc limit 1
935,"select t1.name ,  t2.balance from accounts as t1 join savings as t2 on t1.custid  =  t2.custid order by t2.balance desc limit 3"
936,
937,select count(*) from customers where customer_id not in ( select customer_id from customer_payments );
938,
939,"select state_province_county from addresses where line_1_number_building like ""%6862 kaitlyn knolls%"""
940,select location from cinema where openning_year  =  2010 intersect select location from cinema where openning_year  =  2011
941,"select t2.customer_name ,  t3.city ,  t1.date_from ,  t1.date_to from customer_address_history as t1 join customers as t2 on t1.customer_id  =  t2.customer_id join addresses as t3 on t1.address_id  =  t3.address_id"
942,select count(*) from architect where id not in ( select architect_id from mill where built_year  <  1850 );
943,select dept_address from department where dept_name  =  'history'
944,"select phone ,  postal_code from address where address  =  '1031 daugavpils parkway'"
945,select distinct firstname from list where classroom  =  107
946,
947,
948,
949,
950,"select state_name from state where population  =  ( select max ( population ) from state where state_name in ( select traverse from river where river_name  =  ""mississippi"" ) ) and state_name in ( select traverse from river where river_name  =  ""mississippi"" );"
951,select nationality from host where age  >  45 intersect select nationality from host where age  <  35
952,
953,"select date ,  mean_temperature_f ,  mean_humidity from weather order by max_gust_speed_mph desc limit 3"
954,"select customer_id ,  count(*) from customers_cards group by customer_id order by count(*) desc limit 1"
955,
956,"select t2.name from gymnast as t1 join people as t2 on t1.gymnast_id  =  t2.people_id where t2.hometown != ""santo domingo"""
957,select state_name from state;
958,select dname from department except select t1.dname from department as t1 join minor_in as t2 on t1.dno  =  t2.dno
959,select party from party where party_id not in (select party from election)
960,
961,"select kids from reservations where firstname = ""roy"" and lastname  =  ""sweazy"";"
962,"select location ,  count(*) from cinema group by location"
963,
964,"select festival_name ,  location from festival_detail"
965,"select investor_id ,  count(*) from transactions where transaction_type_code  =  ""sale"" group by investor_id"
966,
967,
968,select distinct t1.bname from bank as t1 join loan as t2 on t1.branch_id  =  t2.branch_id
969,select count(*) from addresses where country  =  'usa'
970,"select title ,  phone ,  hire_date from employees where first_name = ""nancy"" and last_name = ""edwards"";"
971,"select avg(age) from student where sex  =  ""f"""
972,
973,select count(*) from classroom where building  =  'lamberton'
974,"select book_title ,  author_or_editor from book_club where year  >  1989"
975,"select t1.total from body_builder as t1 join people as t2 on t1.people_id  =  t2.people_id where t2.birth_date like ""%january%"";"
976,"select customer_id ,  customer_first_name ,  customer_last_name ,  customer_phone from customers"
977,
978,"select river_name from river where country_name != ""usa"";"
979,"select t2.name ,  avg(t1.stars) from rating as t1 join reviewer as t2 on t1.rid  =  t2.rid group by t2.name"
980,"select t3.characteristic_name ,  t3.characteristic_data_type from products as t1 join product_characteristics as t2 on t1.product_id  =  t2.product_id join characteristics as t3 on t2.characteristic_id  =  t3.characteristic_id where t1.product_name  =  ""cumin"""
981,
982,select t1.fname from student as t1 join lives_in as t2 on t1.stuid  =  t2.stuid join dorm as t3 on t3.dormid  =  t2.dormid where t3.dorm_name  =  'smith hall'
983,"select t2.name from publication as t7 join cite as t5 on t7.pid  =  t5.citing join publication as t6 on t6.pid  =  t5.cited join writes as t3 on t3.pid  =  t7.pid join writes as t4 on t4.pid  =  t6.pid join author as t2 on t3.aid  =  t2.aid join author as t1 on t4.aid  =  t1.aid where t1.name  =  ""h. v. jagadish"";"
984,"select t3.name from employee as t1 join certificate as t2 on t1.eid  =  t2.eid join aircraft as t3 on t3.aid  =  t2.aid where t1.name  =  ""john williams"""
985,
986,
987,
988,select t2.height from climber as t1 join mountain as t2 on t1.mountain_id  =  t2.mountain_id order by t1.points desc limit 1
989,select party_theme from party order by number_of_hosts asc
990,
991,"select type from vocals as t1 join songs as t2 on t1.songid  =  t2.songid join band as t3 on t1.bandmate  =  t3.id where t3.lastname  =  ""heilo"" and t2.title  =  ""der kapitan"""
992,
993,select headquarters from company group by headquarters order by count(*) desc limit 1
994,"select customer_status_code , count(*) from customers group by customer_status_code;"
995,select publication_date from publication order by price asc limit 3
996,
997,select capital from state where population  =  ( select max ( population ) from state );
998,"select t1.first_name ,  t1.last_name from customer as t1 join rental as t2 on t1.customer_id  =  t2.customer_id order by t2.rental_date asc limit 1"
999,select name from track where track_id not in (select track_id from race)
1000,"select t2.date_moved_in ,  t1.customer_id ,  t1.customer_details from customers as t1 join customer_events as t2 on t1.customer_id  =  t2.customer_id"
1001,select count(*) from savings where balance  >  (select avg(balance) from savings)
1002,"select milliseconds from tracks where name = ""fast as a shark"";"
1003,"select state_province_county from addresses where line_1_number_building like ""%6862 kaitlyn knolls%"""
1004,"select t2.fname ,  t2.lname from minor_in as t1 join student as t2 on t1.stuid  =  t2.stuid where t1.dno  =  140"
1005,"select town_city from customers where customer_type_code  =  ""good credit rating"" group by town_city order by count(*) limit 1"
1006,select major from student group by major order by count(*) desc limit 1
1007,select name from channel order by rating_in_percent desc
1008,"select sum(t1.amount_payment) from customer_payments as t1 join customers as t2 on t1.customer_id = t2.customer_id where t2.first_name = ""carole"" and t2.last_name = ""bernhard"""
1009,select occupation from player group by occupation order by count(*) desc limit 1
1010,select count(*) from member
1011,"select birth_year from actor where name  =  ""benedict cumberbatch"";"
1012,select position from match_season group by position order by count(*) desc limit 1
1013,"select name ,  age from editor"
1014,"select company from customers where first_name = ""eduardo"" and last_name = ""martins"";"
1015,
1016,select count(*) from project_staff where role_code  =  'leader' or date_from  <  '1989-04-24 23:51:54'
1017,select title from course where dept_name  =  'statistics' intersect select title from course where dept_name  =  'psychology'
1018,
1019,
1020,"select count(*) from addresses where state_province_county = ""georgia"";"
1021,select name from buildings order by height desc
1022,select sum(points) from player
1023,select t2.name from assignedto as t1 join projects as t2 on t1.project  =  t2.code join scientists as t3 on t1.scientist  =  t3.ssn where t3.name like '%smith%'
1024,"select city_name from city where state_name  =  ""texas"";"
1025,select vehicle_details from vehicles where vehicle_id = 1;
1026,
1027,select festival_name from festival_detail order by year desc limit 3
1028,
1029,
1030,select distinct year from movie as t1 join rating as t2 on t1.mid  =  t2.mid where t2.stars  >=  4 order by t1.year
1031,"select origin ,  destination from flight where price  >  300"
1032,
1033,"select age from student where fname = ""linda"" and lname = ""smith"";"
1034,select stuid from student except select stuid from has_allergy
1035,select lname from student where major  =  50
1036,select apt_type_code from apartments group by apt_type_code order by count(*) desc limit 1
1037,"select email_address ,  phone_number from customers order by email_address ,  phone_number"
1038,
1039,
1040,"select city ,  count(*) from branch where open_year  <  2010 group by city"
1041,
1042,select sum(amount) from payment
1043,"select count(*) from faculty as t1 join faculty_participates_in as t2 on t1.facid  =  t2.facid where t1.fname  =  ""mark"" and t1.lname  =  ""giuliano"""
1044,
1045,
1046,"select count ( distinct t1.name ) from category as t2 join business as t1 on t2.business_id  =  t1.business_id where t1.city  =  ""dallas"" and t1.rating  >  3.5 and t2.category_name  =  ""bars"";"
1047,select count(*) from routes where dst_apid in (select apid from airports where country  =  'canada') and src_apid in (select apid from airports where country  =  'united states')
1048,select employee_id from employees where salary  >  (select avg(salary) from employees)
1049,
1050,
1051,select count(*) from airlines where country  =  'russia'
1052,
1053,"select t1.account_id ,  t2.account_name from financial_transactions as t1 join accounts as t2 on t1.account_id  =  t2.account_id group by t1.account_id having count(*)  >=  4"
1054,select t1.status from city as t1 join farm_competition as t2 on t1.city_id  =  t2.host_city_id group by t2.host_city_id order by count(*) desc limit 1
1055,select city from city order by regional_population desc limit 3
1056,"select sum(t2.order_quantity) from customer_orders as t1 join order_items as t2 on t1.order_id  =  t2.order_id where t1.order_status  =  ""cancelled"""
1057,select count(*) from browser where market_share  >=  5
1058,
1059,
1060,select type from ship where flag  =  'panama' intersect select type from ship where flag  =  'malta'
1061,"select email_address ,  phone_number from customers where customer_id not in (select customer_id from complaints)"
1062,
1063,select distinct hometown from people except select distinct t2.hometown from gymnast as t1 join people as t2 on t1.gymnast_id  =  t2.people_id
1064,"select avg ( t3.count )  ,  t3.day from category as t2 join business as t1 on t2.business_id  =  t1.business_id join checkin as t3 on t3.business_id  =  t1.business_id where t1.name  =  ""barrio cafe"" and t2.category_name  =  ""restaurant"" group by t3.day;"
1065,select staff_details from research_staff order by staff_details asc
1066,"select t2.city from customer as t1 join employee as t2 on t1.supportrepid  =  t2.employeeid where t1.postalcode  =  ""70174"""
1067,select customer_name from customers order by date_became_customer limit 5
1068,"select distinct t1.clubname from club as t1 join member_of_club as t2 on t1.clubid  =  t2.clubid join student as t3 on t2.stuid  =  t3.stuid where t3.fname  =  ""davis"" and t3.lname  =  ""steven"""
1069,select avg(balance) from checking
1070,select t3.location from station_company as t1 join company as t2 on t1.company_id  =  t2.company_id join gas_station as t3 on t1.station_id  =  t3.station_id where t2.market_value  >  100
1071,
1072,"select avg(age) ,  min(age) ,  class from captain group by class"
1073,"select avg(t2.gradepoint) from enrolled_in as t1 join gradeconversion as t2 join student as t3 on t1.grade  =  t2.lettergrade and t1.stuid  =  t3.stuid where t3.lname  =  ""smith"""
1074,select asset_model from assets where asset_id not in (select asset_id from fault_log)
1075,
1076,select eid from employee except select eid from certificate
1077,"select count(*) ,  t1.year from postseason as t1 join team as t2 on t1.team_id_winner  =  t2.team_id_br where t2.name  =  'boston red stockings' group by t1.year"
1078,select position from player where points  >  20 intersect select position from player where points  <  10
1079,select distinct grade from list where classroom  =  105
1080,select t1.date_of_ceremony from music_festival as t1 join volume as t2 on t1.volume  =  t2.volume_id where t2.weeks_on_top  >  2
1081,"select avg(rating) ,  avg(resolution) from song where languages  =  ""bangla"""
1082,select distinct location from track
1083,"select t1.first_name ,  t1.last_name from customer as t1 join rental as t2 on t1.customer_id  =  t2.customer_id order by t2.rental_date asc limit 1"
1084,select date from performance order by attendance desc limit 1
1085,select count(distinct party_name) from party
1086,select t1.activity_name from activity as t1 join participates_in as t2 on t1.actid  =  t2.actid group by t1.actid order by count(*) desc limit 1
1087,"select grape ,  appelation from wine"
1088,"select price from publication where publisher  =  ""person"" or publisher  =  ""wiley"""
1089,select count(*) from institution as t1 join protein as t2 on t1.institution_id  =  t2.institution_id join building as t3 on t3.building_id  =  t1.building_id where t3.floors  >=  20
1090,
1091,"select id ,  duration from trip order by duration desc limit 3"
1092,
1093,
1094,"select crs_credit ,  crs_description from course where crs_code  =  'qm-261'"
1095,"select faculty from faculty as t1 join campuses as t2 on t1.campus  =  t2.id where t1.year  =  2002 and t2.campus  =  ""long beach state university"""
1096,select t1.facility_code from apartment_facilities as t1 join apartments as t2 on t1.apt_id  =  t2.apt_id where t2.bedroom_count  >  4
1097,"select college from match_season where position  =  ""midfielder"" intersect select college from match_season where position  =  ""defender"""
1098,"select t3.activity_name from faculty as t1 join faculty_participates_in as t2 on t1.facid  =  t2.facid join activity as t3 on t3.actid  =  t2.actid where t1.fname  =  ""mark"" and t1.lname  =  ""giuliano"""
1099,select country from airports order by elevation desc limit 1
1100,"select t2.customer_first_name ,  t1.customer_id from accounts as t1 join customers as t2 on t1.customer_id  =  t2.customer_id group by t1.customer_id having count(*)  >=  2"
1101,"select t2.guest_first_name ,  t2.guest_last_name from apartment_bookings as t1 join guests as t2 on t1.guest_id  =  t2.guest_id where t1.booking_status_code  =  ""confirmed"""
1102,
1103,select status from city where population  >  1500 intersect select status from city where population  <  500
1104,
1105,
1106,select count(*) from ref_colors
1107,"select t2.capital from state as t2 join border_info as t1 on t2.state_name  =  t1.border where t1.state_name  =  ""texas"";"
1108,"select t1.emp_lname ,  t2.prof_office from employee as t1 join professor as t2 on t1.emp_num  =  t2.emp_num join department as t3 on t2.dept_code  =  t3.dept_code where t3.dept_name  =  'history'"
1109,"select participant_id ,  participant_type_code ,  participant_details from  participants"
1110,select distinct t1.fname from student as t1 join voting_record as t2 on t1.stuid  =  t2.class_senator_vote
1111,"select name from circuits where country = ""uk"" or country = ""malaysia"""
1112,"select first_name ,  last_name ,  department_id from employees where salary in (select min(salary) from employees group by department_id)"
1113,
1114,"select * from employees where department_id  =  ""null"""
1115,select label from albums group by label order by count(*) desc limit 1
1116,select distinct t2.name from undergoes as t1 join nurse as t2 on t1.assistingnurse  =  t2.employeeid
1117,"select t3.lname from club as t1 join member_of_club as t2 on t1.clubid  =  t2.clubid join student as t3 on t2.stuid  =  t3.stuid where t1.clubname  =  ""bootup baltimore"""
1118,select count(distinct dept_name) from department
1119,select t1.pixels from screen_mode as t1 join phone as t2 on t1.graphics_mode  =  t2.screen_mode where t2.accreditation_type  =  'provisional' intersect select t1.pixels from screen_mode as t1 join phone as t2 on t1.graphics_mode  =  t2.screen_mode where t2.accreditation_type  =  'full'
1120,
1121,"select count(distinct t3.characteristic_name) from products as t1 join product_characteristics as t2 on t1.product_id  =  t2.product_id join characteristics as t3 on t2.characteristic_id  =  t3.characteristic_id where t1.product_name  =  ""sesame"""
1122,select name from city where county_id in (select county_id from county_public_safety where crime_rate  <  100)
1123,"select year ,  book_title ,  publisher from book_club order by year desc"
1124,"select t1.name ,  t2.player_id from club as t1 join player as t2 on t1.club_id  =  t2.club_id"
1125,
1126,select count(*) from purchase as t1 join member as t2 on t1.member_id  =  t2.member_id where t2.level  =  6
1127,"select t1.first_name ,  t1.last_name , t1.employee_id ,  t4.country_name from employees as t1 join departments as t2 on t1.department_id  =  t2.department_id join locations as t3 on t2.location_id  =  t3.location_id join countries as t4 on t3.country_id  =  t4.country_id"
1128,
1129,"select sum(hoursperweek) ,  sum(gamesplayed) from sportsinfo as t1 join student as t2 on t1.stuid  =  t2.stuid where t2.age  <  20"
1130,
1131,
1132,select bname from bank where state  =  'new york'
1133,
1134,select count(distinct state) from bank
1135,"select t1.name ,  t1.id from station as t1 join status as t2 on t1.id  =  t2.station_id group by t2.station_id having avg(t2.bikes_available)  >  14 union select name ,  id from station where installation_date like ""12/%"""
1136,"select name ,  damage_millions_usd from storm order by max_speed desc"
1137,select name from student where dept_name  =  'history' order by tot_cred desc limit 1
1138,
1139,"select river_name from river where traverse  =  ""illinois"";"
1140,
1141,"select physician ,  department from affiliated_with where primaryaffiliation  =  1"
1142,
1143,"select t2.premises_type ,  t1.address_type_code from customer_addresses as t1 join premises as t2 on t1.premise_id  =  t2.premise_id"
1144,select t1.staff_name from staff as t1 join staff_department_assignments as t2 on t1.staff_id  =  t2.staff_id group by t2.staff_id having count (*)  >  1
1145,"select flno ,  origin ,  destination from flight order by origin"
1146,
1147,select roomname from rooms order by maxoccupancy desc limit 1;
1148,"select t2.title ,  t2.year from rating as t1 join movie as t2 on t1.mid  =  t2.mid order by t1.stars desc limit 3"
1149,select * from body_builder
1150,
1151,"select distinct t1.clubname from club as t1 join member_of_club as t2 on t1.clubid  =  t2.clubid join student as t3 on t2.stuid  =  t3.stuid where t3.city_code  =  ""hou"""
1152,"select avg(t2.price) from appellations as t1 join wine as t2 on t1.appelation  =  t2.appelation where t1.county  =  ""sonoma"""
1153,select count ( city_name ) from city where population  >  150000;
1154,
1155,select languages from song group by languages order by count(*) desc limit 1
1156,
1157,select t2.pilot from operate_company as t1 join flight as t2 on t1.id  =  t2.company_id where t1.principal_activities  =  'cargo' intersect select t2.pilot from operate_company as t1 join flight as t2 on t1.id  =  t2.company_id where t1.principal_activities  =  'catering services'
1158,
1159,"select name ,  lat ,  city from station order by lat limit 1"
1160,
1161,"select studio from film where director  =  ""nicholas meyer"" intersect select studio from film where director  =  ""walter hill"""
1162,select count(*) from market where number_cities  <  300
1163,select count(*) from aircraft
1164,"select avg(age) ,  city_code from student group by city_code"
1165,"select t2.title ,  t2.director from rating as t1 join movie as t2 on t1.mid  =  t2.mid where t1.stars  >  (select avg(t1.stars) from rating as t1 join movie as t2 on t1.mid  =  t2.mid where t2.director  =  ""james cameron"")"
1166,
1167,"select count(*) from country as t1 join league as t2 on t1.id  =  t2.country_id where t1.name  =  ""england"""
1168,"select flno ,  distance from flight order by price desc limit 1"
1169,"select state from business where name  =  ""whataburger"";"
1170,"select count ( border ) from border_info where state_name  =  ""kentucky"";"
1171,select t1.name from channel as t1 join broadcast as t2 on t1.channel_id  =  t2.channel_id where t2.time_of_day  =  'morning'
1172,"select t1.title ,  t1.film_id from film as t1 join inventory as t2 on t1.film_id  =  t2.film_id group by t1.film_id order by count(*) desc limit 1"
1173,
1174,"select fname ,  lname ,  address from employee order by bdate"
1175,select t1.date_order_placed from orders as t1 join shipments as t2 on t1.order_id = t2.order_id where t2.shipment_tracking_number = 3452
1176,
1177,
1178,"select clubname from club where clublocation  =  ""akw"""
1179,"select studio ,  count(*) from film group by studio"
1180,
1181,select count(*) from financial_transactions
1182,"select max(customer_code) ,  min(customer_code) from customers"
1183,"select min(age) ,  job from person group by job"
1184,
1185,"select t1.claim_id ,  count(*) from claims as t1 join settlements as t2 on t1.claim_id  =  t2.claim_id group by t1.claim_id"
